,Similar_Recipe_ID,TF-IDF Value,Recipe_ID
2797,오징어삼겹살볶음,0.22367503,치킨롤
2798,닭고기카레튀김,0.19242689,치킨롤
2799,닭불고기,0.18558142,치킨롤
2800,쇠고기양송이볶음,0.17839205,치킨롤
2801,돈까스,0.17724337,치킨롤
2802,돼지불고기,0.2902811,아스파라거스새우볶음
2803,새우죽,0.23176825,아스파라거스새우볶음
2804,왕새우구이와구운채소,0.23143637,아스파라거스새우볶음
2805,장어계란말이,0.22602902,아스파라거스새우볶음
2806,고등어살튀김과소스,0.20307934,아스파라거스새우볶음
2807,돈부리,0.19697732,아스파라거스새우볶음
2808,대구탕,0.19283102,아스파라거스새우볶음
2809,오징어삼겹살볶음,0.19118083,아스파라거스새우볶음
2810,쇠고기버섯덮밥,0.1896759,아스파라거스새우볶음
2811,해물스파게티,0.18622819,아스파라거스새우볶음
2812,꽃만두국(완당국),0.99999994,꽃만두국(완당국)
2813,배추속댓국,0.43155447,꽃만두국(완당국)
2814,낙지불고기,0.4229376,꽃만두국(완당국)
2815,모듬전,0.4142686,꽃만두국(완당국)
2816,채소말이샤브샤브,0.41308933,꽃만두국(완당국)
2817,떡갈비구이,0.37933713,꽃만두국(완당국)
2818,샤브샤브,0.37750664,꽃만두국(완당국)
2819,낙지전골,0.37739336,꽃만두국(완당국)
2820,물만두,0.36773497,꽃만두국(완당국)
2821,깐풍새우,0.35198867,꽃만두국(완당국)
2822,부추전,0.34919202,꽃만두국(완당국)
2823,볶음쌀국수,0.4085881,돼지고기표고볶음
2824,라조육,0.4055604,돼지고기표고볶음
2825,부추잡채,0.38361156,돼지고기표고볶음
2826,오징어탕수,0.37773478,돼지고기표고볶음
2827,깐풍새우,0.37397566,돼지고기표고볶음
2828,고등어튀김케첩조림,0.36161324,돼지고기표고볶음
2829,두부조림,0.34989685,돼지고기표고볶음
2830,류산슬,0.34555107,돼지고기표고볶음
2831,중국식볶음밥,0.34305876,돼지고기표고볶음
2832,부추표고버섯볶음,0.34263217,돼지고기표고볶음
2833,오징어산적,0.6651022,오징어풋마늘산적
2834,닭꼬치구이,0.3322359,오징어풋마늘산적
2835,삼겹살채소말이,0.29436,오징어풋마늘산적
2836,쇠고기산적,0.29435062,오징어풋마늘산적
2837,떡갈비구이,0.27566883,오징어풋마늘산적
2838,오징어불고기,0.23415354,오징어풋마늘산적
2839,삼겹살깻잎전,0.2053459,오징어풋마늘산적
2840,제육불고기,0.20115937,오징어풋마늘산적
2841,가래떡꼬치,0.18174002,오징어풋마늘산적
2842,오징어통구이,0.17736289,오징어풋마늘산적
2843,오징어도라지생채,0.48095182,상추겉절이비빔밥
2844,사색나물,0.46920013,상추겉절이비빔밥
2845,화양적,0.44471735,상추겉절이비빔밥
2846,닭개장,0.41798067,상추겉절이비빔밥
2847,돌솥비빔밥,0.4037437,상추겉절이비빔밥
2848,주먹밥,0.35131183,상추겉절이비빔밥
2849,꽃상추쌈,0.3507175,상추겉절이비빔밥
2850,오이냉국,0.3239388,상추겉절이비빔밥
2851,무생채,0.31956452,상추겉절이비빔밥
2852,나물비빔밥,0.31684777,상추겉절이비빔밥
2853,두부알찜,1.0000001,두부알찜
2854,영양채소밥,0.3904875,두부알찜
2855,돼지고기표고볶음,0.30304894,두부알찜
2856,갈비찜,0.29079378,두부알찜
2857,오징어탕수,0.28973004,두부알찜
2858,국수계란말이,0.28445405,두부알찜
2859,오코노미야키,0.27088755,두부알찜
2860,닭꼬치구이,0.26806992,두부알찜
2861,두부조개탕,0.2675734,두부알찜
2862,낙지전골,0.26468465,두부알찜
2863,어묵국,0.26073825,두부알찜
2864,연어양상추쌈,0.99999994,연어양상추쌈
2865,연어오픈샌드위치,0.508081,연어양상추쌈
2866,무쌈말이,0.23454069,연어양상추쌈
2867,새우겨자채,0.22587794,연어양상추쌈
2868,송어샐러드,0.22145826,연어양상추쌈
2869,연어샐러드,0.17250022,연어양상추쌈
2870,삼겹살채소말이,0.14525388,연어양상추쌈
2871,냉고기쌈,0.14501558,연어양상추쌈
2872,가지말이구이,0.11430763,연어양상추쌈
2873,양상추참치샐러드,0.11126662,연어양상추쌈
2874,한국식타코샐러드,0.10460967,연어양상추쌈
2875,크림소스파스타,0.5361697,브로콜리크림수프
2876,오믈렛,0.45707822,브로콜리크림수프
2877,까르보나라스파게티,0.4444595,브로콜리크림수프
2878,감자수프,0.43171853,브로콜리크림수프
2879,떡꼬치,0.34659296,브로콜리크림수프
2880,까르보나라 (한국식),0.27533463,브로콜리크림수프
2881,채소피클,0.237919,브로콜리크림수프
2882,치킨데리야끼,0.23102371,브로콜리크림수프
2883,브로콜리베이컨말이,0.2295652,브로콜리크림수프
2884,속채운감자,0.22616175,브로콜리크림수프
2885,해물떡꼬치,0.99999994,해물떡꼬치
2886,한국식타코샐러드,0.40313524,해물떡꼬치
2887,갈비떡볶이,0.3757966,해물떡꼬치
2888,떡국,0.37413678,해물떡꼬치
2889,오징어숙회,0.37147176,해물떡꼬치
2890,해물밥전,0.34926897,해물떡꼬치
2891,떡꼬치,0.33505633,해물떡꼬치
2892,떡볶이,0.3234908,해물떡꼬치
2893,불고기꽃만두,0.31730297,해물떡꼬치
2894,오징어불고기,0.31258494,해물떡꼬치
2895,오징어볶음과소면,0.3125816,해물떡꼬치
2896,김치볶음밥,0.46430063,옥수수볶음밥
2897,계란찜,0.41543186,옥수수볶음밥
2898,오징어삼겹살볶음,0.33713493,옥수수볶음밥
2899,채소치즈죽,0.32922533,옥수수볶음밥
2900,카레토마토달걀볶음밥,0.3190152,옥수수볶음밥
2901,치킨롤,0.29774016,옥수수볶음밥
2902,오징어덮밥,0.28510806,옥수수볶음밥
2903,중국식볶음밥,0.2721008,옥수수볶음밥
2904,볶음우동,0.26542056,옥수수볶음밥
2905,해장라면,0.23693363,옥수수볶음밥
2906,꽁치간장구이,0.43984437,김치꽁치조림
2907,꽁치김치찌개,0.43261912,김치꽁치조림
2908,꽁치무조림,0.41504443,김치꽁치조림
2909,꽁치구이,0.3308592,김치꽁치조림
2910,어묵볶음,0.23316419,김치꽁치조림
2911,김치수제비,0.22929469,김치꽁치조림
2912,김치홍합국,0.22345972,김치꽁치조림
2913,버섯두부찌개,0.2033587,김치꽁치조림
2914,참치김치찌개,0.19686013,김치꽁치조림
2915,만둣국,0.17666538,김치꽁치조림
2916,삼겹살깻잎전,0.43800697,치즈돈까스
2917,가지튀김,0.41508797,치즈돈까스
2918,롤케비지(양배추말이),0.37279388,치즈돈까스
2919,삼겹살치즈구이,0.35643068,치즈돈까스
2920,닭고기명란튀김,0.28020754,치즈돈까스
2921,감자그라탕,0.2647517,치즈돈까스
2922,물만두,0.2486286,치즈돈까스
2923,탕수육,0.24202798,치즈돈까스
2924,두부오믈렛,0.2418556,치즈돈까스
2925,돈까스,0.23923117,치즈돈까스
2926,잔치국수,0.4156379,간장떡볶이
2927,떡국,0.40013257,간장떡볶이
2928,버섯잡채,0.35374293,간장떡볶이
2929,떡꼬치,0.30408338,간장떡볶이
2930,떡잡채,0.29552802,간장떡볶이
2931,갈비떡볶이,0.28712058,간장떡볶이
2932,주먹밥,0.2819777,간장떡볶이
2933,탕수육,0.27542683,간장떡볶이
2934,골뱅이볶음,0.2753873,간장떡볶이
2935,두부오믈렛,0.2583469,간장떡볶이
2936,해물떡꼬치,0.40313524,한국식타코샐러드
2937,불고기꽃만두,0.22602427,한국식타코샐러드
2938,돼지고기표고볶음,0.21418792,한국식타코샐러드
2939,송어샐러드,0.20813674,한국식타코샐러드
2940,주먹밥,0.2023312,한국식타코샐러드
2941,볶음우동,0.19738261,한국식타코샐러드
2942,모듬전,0.18922977,한국식타코샐러드
2943,냉고기쌈,0.18830912,한국식타코샐러드
2944,두부알찜,0.18251103,한국식타코샐러드
2945,오징어탕수,0.18236661,한국식타코샐러드
2946,김치채소쌈,0.43058556,김치쌈밥
2947,쇠고기덮밥,0.15160766,김치쌈밥
2948,해물밥전,0.15011266,김치쌈밥
2949,열무비빔밥,0.14729571,김치쌈밥
2950,꽃상추쌈,0.14441057,김치쌈밥
2951,충무김밥,0.13997683,김치쌈밥
2952,상추겉절이비빔밥,0.13806832,김치쌈밥
2953,별미밥,0.13403645,김치쌈밥
2954,주먹밥,0.13065961,김치쌈밥
2955,김치주먹밥,0.12242922,김치쌈밥
2956,호박양파국,0.41593426,잔치국수
2957,간장떡볶이,0.4156379,잔치국수
2958,된장채소수제비,0.36017454,잔치국수
2959,골뱅이무침,0.2922252,잔치국수
2960,기스면,0.24006662,잔치국수
2961,낙지볶음,0.23376602,잔치국수
2962,쇠고기전골,0.2215628,잔치국수
2963,쇠고기무국,0.21333419,잔치국수
2964,양송이버섯죽,0.2119964,잔치국수
2965,갈비탕,0.21121927,잔치국수
2966,김치피자,0.34407866,감자그라탕
2967,삼겹살치즈구이,0.27692372,감자그라탕
2968,치즈돈까스,0.2647517,감자그라탕
2969,감자국수,0.22562009,감자그라탕
2970,고구마그라탱,0.21922915,감자그라탕
2971,크림소스파스타,0.19366221,감자그라탕
2972,오코노미야키,0.16240697,감자그라탕
2973,까르보나라스파게티,0.16053689,감자그라탕
2974,김치볶음밥,0.15444258,감자그라탕
2975,브로콜리베이컨말이,0.15154108,감자그라탕
2976,코다리찜,0.73491526,코다리조림
2977,떡갈비구이,0.36886236,코다리조림
2978,고추장아찌,0.2980913,코다리조림
2979,떡국,0.26478547,코다리조림
2980,마른오징어조림,0.25789803,코다리조림
2981,김치수제비,0.25782576,코다리조림
2982,오징어볶음과소면,0.24863523,코다리조림
2983,버섯두부찌개,0.24733134,코다리조림
2984,무생채,0.24440207,코다리조림
2985,가지된장찜,0.23176049,코다리조림
2986,치킨데리야끼,0.99999994,치킨데리야끼
2987,생선탕수,0.31606203,치킨데리야끼
2988,떡꼬치,0.30670628,치킨데리야끼
2989,주먹밥,0.30493718,치킨데리야끼
2990,닭꼬치구이,0.26914248,치킨데리야끼
2991,닭날개튀김,0.26252273,치킨데리야끼
2992,중국식볶음밥,0.2505084,치킨데리야끼
2993,버섯잡채,0.24192706,치킨데리야끼
2994,오므라이스,0.2391266,치킨데리야끼
2995,두부오믈렛,0.23522349,치킨데리야끼
2996,숙주미나리무침,0.23395248,치킨데리야끼
2997,쫄면,0.34646997,순대볶음
2998,사색나물,0.2681946,순대볶음
2999,오징어볶음과소면,0.26481587,순대볶음
3000,닭갈비,0.23769851,순대볶음
3001,두부두루치기,0.22780381,순대볶음
3002,김치채소쌈,0.21876468,순대볶음
3003,된장깻잎장아찌,0.18762703,순대볶음
3004,모듬전,0.18673177,순대볶음
3005,시금치들깨수제비,0.1822905,순대볶음
3006,두부다시마말이,0.1808863,순대볶음
3007,닭불고기,0.48096895,닭갈비
3008,오징어볶음과소면,0.37804684,닭갈비
3009,오징어불고기,0.29134896,닭갈비
3010,두부두루치기,0.27371302,닭갈비
3011,낙지볶음,0.26880223,닭갈비
3012,삼겹살깻잎전,0.26051378,닭갈비
3013,닭꼬치구이,0.2583387,닭갈비
3014,닭날개튀김,0.25134435,닭갈비
3015,제육불고기,0.2502955,닭갈비
3016,순대볶음,0.23769851,닭갈비
3017,부대찌개,0.2860997,베이컨꼬치구이
3018,닭고기수삼샐러드,0.26598936,베이컨꼬치구이
3019,오코노미야키,0.24285,베이컨꼬치구이
3020,닭갈비,0.23676898,베이컨꼬치구이
3021,컬리플라워해물샐러드,0.23579633,베이컨꼬치구이
3022,가지튀김,0.2295793,베이컨꼬치구이
3023,브로콜리베이컨말이,0.21851747,베이컨꼬치구이
3024,양상추참치샐러드,0.19934948,베이컨꼬치구이
3025,시금치계란말이,0.18865314,베이컨꼬치구이
3026,무쌈말이,0.18749459,베이컨꼬치구이
3027,쇠고기덮밥,0.28391665,열무비빔밥
3028,떡갈비구이,0.27920464,열무비빔밥
3029,꽃상추쌈,0.26227495,열무비빔밥
3030,별미밥,0.24027017,열무비빔밥
3031,떡꼬치,0.22955328,열무비빔밥
3032,오징어찌개,0.22703175,열무비빔밥
3033,주먹밥,0.22209054,열무비빔밥
3034,배추속댓국,0.22102694,열무비빔밥
3035,쇠고기무국,0.21387742,열무비빔밥
3036,오징어불고기,0.2136977,열무비빔밥
3037,유부계란찜,0.5320027,다시마볶음
3038,계란말이,0.32149068,다시마볶음
3039,멸치볶음,0.27613157,다시마볶음
3040,닭날개튀김,0.25785846,다시마볶음
3041,두부탕,0.23395172,다시마볶음
3042,삼겹살깻잎전,0.23373918,다시마볶음
3043,생선탕수,0.23065872,다시마볶음
3044,닭불고기,0.2298854,다시마볶음
3045,김치수제비,0.22954431,다시마볶음
3046,조기찜,0.22836015,다시마볶음
3047,쇠고기전골,0.56096935,버섯잡채밥
3048,쇠고기산적,0.4742006,버섯잡채밥
3049,버섯덮밥,0.45497444,버섯잡채밥
3050,잡채,0.4387552,버섯잡채밥
3051,해물밥전,0.31076932,버섯잡채밥
3052,짬뽕해물탕밥,0.30414042,버섯잡채밥
3053,떡갈비구이,0.3034274,버섯잡채밥
3054,잡채밥,0.3031639,버섯잡채밥
3055,콩나물버섯덮밥,0.29774144,버섯잡채밥
3056,쇠고기버섯덮밥,0.29738364,버섯잡채밥
3057,쑥브리오슈,0.99999994,쑥브리오슈
3058,절편,0.3603615,쑥브리오슈
3059,쑥버섯볶음,0.3096126,쑥브리오슈
3060,오렌지건포도빵,0.29333028,쑥브리오슈
3061,오믈렛,0.19185589,쑥브리오슈
3062,송편,0.16908053,쑥브리오슈
3063,단호박구이,0.12491019,쑥브리오슈
3064,팥타르트,0.12409272,쑥브리오슈
3065,마늘빵,0.12157719,쑥브리오슈
3066,감자수프,0.11612076,쑥브리오슈
3067,브로콜리크림수프,0.1147743,쑥브리오슈
3068,오곡밥쌈밥정식,0.37329066,된장깻잎장아찌
3069,삼겹살깻잎전,0.35683826,된장깻잎장아찌
3070,아구탕,0.35058373,된장깻잎장아찌
3071,두부김치,0.35031888,된장깻잎장아찌
3072,쌈장,0.34108332,된장깻잎장아찌
3073,배추속댓국,0.29124767,된장깻잎장아찌
3074,김치두부쌈,0.28742212,된장깻잎장아찌
3075,호박양파국,0.28133717,된장깻잎장아찌
3076,양송이버섯죽,0.279991,된장깻잎장아찌
3077,깻잎장아찌,0.27862233,된장깻잎장아찌
3078,해물밥전,0.28203592,비빔쌀국수
3079,깐풍새우,0.27386048,비빔쌀국수
3080,갈비탕,0.26485008,비빔쌀국수
3081,상추 치커리 오징어 초침무,0.2377896,비빔쌀국수
3082,해초무침,0.23445147,비빔쌀국수
3083,볶음쌀국수,0.23396061,비빔쌀국수
3084,조개맑은국,0.23375265,비빔쌀국수
3085,갈치구이,0.22710973,비빔쌀국수
3086,닭가슴살해파리샐러드,0.22544959,비빔쌀국수
3087,꽁치구이,0.2227243,비빔쌀국수
3088,양배춧국,0.42971033,아욱국
3089,우거지된장찌개,0.33183256,아욱국
3090,냉이된장찌개,0.31641287,아욱국
3091,생태국,0.27402073,아욱국
3092,죽순회와미나리강회,0.2700607,아욱국
3093,가지된장찜,0.2549096,아욱국
3094,근대된장국,0.2526195,아욱국
3095,단호박 고등어조림,0.24625821,아욱국
3096,조개맑은국,0.23528802,아욱국
3097,김치홍합국,0.23440874,아욱국
3098,어묵볶음,0.35694867,라볶이
3099,쟁반라면,0.31059876,라볶이
3100,해장라면,0.29814374,라볶이
3101,어묵국,0.28498787,라볶이
3102,어묵닭고기조림,0.24547614,라볶이
3103,어묵꼬치,0.2075443,라볶이
3104,닭불고기,0.19280842,라볶이
3105,샤브샤브,0.17472872,라볶이
3106,쌈장,0.16494413,라볶이
3107,오징어찌개,0.16314872,라볶이
3108,두부국,0.40936834,고등어김치조림
3109,오이소박이,0.38898155,고등어김치조림
3110,오이냉국,0.36291978,고등어김치조림
3111,두부김치,0.3586018,고등어김치조림
3112,깻잎장아찌,0.34380654,고등어김치조림
3113,고등어무조림,0.3302542,고등어김치조림
3114,도가니탕,0.326571,고등어김치조림
3115,오징어젓갈,0.32537875,고등어김치조림
3116,배추겉절이,0.31503147,고등어김치조림
3117,콩나물밥,0.31366935,고등어김치조림
3118,누룽지탕,0.5045418,류산슬
3119,부추표고버섯볶음,0.4289784,류산슬
3120,죽순표고버섯볶음나물,0.4110586,류산슬
3121,깐풍새우,0.36150056,류산슬
3122,돼지고기표고볶음,0.34555107,류산슬
3123,부추잡채,0.30166107,류산슬
3124,물만두,0.29895243,류산슬
3125,모듬채소볶음,0.29893172,류산슬
3126,볶음우동,0.2929764,류산슬
3127,꽃만두국(완당국),0.28214222,류산슬
3128,오징어덮밥,0.44198486,바지락볶음
3129,고춧기름,0.38955784,바지락볶음
3130,마파두부덮밥,0.34549263,바지락볶음
3131,고등어살튀김과소스,0.2850175,바지락볶음
3132,해물국시,0.2737692,바지락볶음
3133,봄동바지락볶음,0.2567695,바지락볶음
3134,김치채소볶음,0.24953184,바지락볶음
3135,순두부찌개,0.24416947,바지락볶음
3136,닭다리굴소스볶음,0.22744003,바지락볶음
3137,간장,0.22121203,바지락볶음
3138,매운가지볶음,0.51817024,가지쇠고기볶음
3139,가지된장찜,0.46649253,가지쇠고기볶음
3140,가지와마른새우무침,0.35332176,가지쇠고기볶음
3141,알탕,0.34475514,가지쇠고기볶음
3142,떡갈비구이,0.33265537,가지쇠고기볶음
3143,갈비찜,0.3318505,가지쇠고기볶음
3144,멸치볶음,0.32733625,가지쇠고기볶음
3145,가지튀김,0.31968924,가지쇠고기볶음
3146,떡국,0.31132323,가지쇠고기볶음
3147,쇠고기덮밥,0.3097811,가지쇠고기볶음
3148,청국장찌개,0.3719803,버섯청국장찌개
3149,버섯두부찌개,0.3695113,버섯청국장찌개
3150,쑥버섯볶음,0.3530897,버섯청국장찌개
3151,버섯잡채,0.30032614,버섯청국장찌개
3152,버섯덮밥,0.2903457,버섯청국장찌개
3153,죽순회와미나리강회,0.28789493,버섯청국장찌개
3154,두부굴찌개,0.2840197,버섯청국장찌개
3155,양송이버섯죽,0.28349257,버섯청국장찌개
3156,참치김치찌개,0.27890855,버섯청국장찌개
3157,호박양파국,0.27669364,버섯청국장찌개
3158,부추전,0.63549244,부추부침개
3159,양상추튀김,0.4239715,부추부침개
3160,모듬전,0.4202233,부추부침개
3161,화전,0.41856995,부추부침개
3162,고추부각,0.4147491,부추부침개
3163,물만두,0.38477764,부추부침개
3164,부추잡채,0.33239043,부추부침개
3165,꽃만두국(완당국),0.31799307,부추부침개
3166,해물밥전,0.31113788,부추부침개
3167,부추표고버섯볶음,0.30510774,부추부침개
3168,냉고기쌈,1.0000001,냉고기쌈
3169,모듬초밥,0.3519377,냉고기쌈
3170,오징어볶음과소면,0.28938878,냉고기쌈
3171,쇠고기덮밥,0.28241426,냉고기쌈
3172,롤케비지(양배추말이),0.25268254,냉고기쌈
3173,두부채소냉채,0.24517055,냉고기쌈
3174,제육불고기,0.24091977,냉고기쌈
3175,새우겨자채,0.23776323,냉고기쌈
3176,채소말이샤브샤브,0.23515458,냉고기쌈
3177,채소피클,0.23005958,냉고기쌈
3178,마늘장아찌,0.227347,냉고기쌈
3179,버섯잡채,0.3528835,치킨버섯찜
3180,버섯두부찌개,0.3324653,치킨버섯찜
3181,쇠고기버섯덮밥,0.32578093,치킨버섯찜
3182,버섯덮밥,0.30331868,치킨버섯찜
3183,샤브샤브,0.27457985,치킨버섯찜
3184,버섯청국장찌개,0.26767477,치킨버섯찜
3185,쑥버섯볶음,0.25057146,치킨버섯찜
3186,버섯잡채밥,0.23646405,치킨버섯찜
3187,멸치볶음,0.22035646,치킨버섯찜
3188,중국식볶음밥,0.22016862,치킨버섯찜
3189,육회,0.46781442,새송이산적
3190,불고기,0.33917627,새송이산적
3191,떡갈비구이,0.31443307,새송이산적
3192,콩나물잡채,0.3131957,새송이산적
3193,쇠고기무국,0.29519942,새송이산적
3194,두부국,0.26971874,새송이산적
3195,새송이쌈장구이,0.26668552,새송이산적
3196,화양적,0.26412553,새송이산적
3197,쇠고기장조림,0.26313588,새송이산적
3198,토마토미니새송이볶음,0.26074076,새송이산적
3199,부추표고버섯볶음,0.7150725,물만두
3200,부추전,0.5413613,물만두
3201,부추잡채,0.44304767,물만두
3202,삼겹살깻잎전,0.40090033,물만두
3203,부추김치,0.40083784,물만두
3204,모듬전,0.39458114,물만두
3205,부추부침개,0.38477764,물만두
3206,제육배추찜,0.37931606,물만두
3207,꽃만두국(완당국),0.36773497,물만두
3208,잡채밥,0.3422177,물만두
3209,돼지고기표고볶음,0.4085881,볶음쌀국수
3210,볶음우동,0.3898648,볶음쌀국수
3211,부추잡채,0.33659524,볶음쌀국수
3212,두부조림,0.3305163,볶음쌀국수
3213,고추장아찌,0.32719985,볶음쌀국수
3214,물만두,0.30539313,볶음쌀국수
3215,김치두부쌈,0.26014957,볶음쌀국수
3216,부추표고버섯볶음,0.25883457,볶음쌀국수
3217,감자탕,0.24288411,볶음쌀국수
3218,월남쌈,0.23443441,볶음쌀국수
3219,쑥버섯볶음,0.38322315,버섯파스타
3220,크림소스파스타,0.3295276,버섯파스타
3221,버섯청국장찌개,0.26664793,버섯파스타
3222,돼지갈비레몬찜,0.26256746,버섯파스타
3223,바질페스토 스파게티,0.2507414,버섯파스타
3224,버섯덮밥,0.2427158,버섯파스타
3225,오이냉국,0.24255392,버섯파스타
3226,두부국,0.22426102,버섯파스타
3227,버섯잡채,0.22062585,버섯파스타
3228,쌈장,0.21679132,버섯파스타
3229,상추겉절이비빔밥,0.41798067,닭개장
3230,사색나물,0.33450395,닭개장
3231,치킨수프,0.28038266,닭개장
3232,초교탕,0.27207342,닭개장
3233,오징어도라지생채,0.25511166,닭개장
3234,닭불고기,0.25269556,닭개장
3235,돌솥비빔밥,0.22198611,닭개장
3236,나물비빔밥,0.22035053,닭개장
3237,육개장,0.21457276,닭개장
3238,화양적,0.20893495,닭개장
3239,옥수수볶음밥,0.46430063,김치볶음밥
3240,김치수제비,0.45433247,김치볶음밥
3241,카레토마토달걀볶음밥,0.39965612,김치볶음밥
3242,중국식볶음밥,0.38188544,김치볶음밥
3243,채소치즈죽,0.3653527,김치볶음밥
3244,김치동그랑땡,0.36482933,김치볶음밥
3245,부대찌개,0.3082947,김치볶음밥
3246,모듬전,0.292747,김치볶음밥
3247,어묵볶음,0.28765887,김치볶음밥
3248,닭고기콩나물덮밥,0.28202024,김치볶음밥
3249,닭강정,0.4511302,오징어채볶음
3250,오징어불고기,0.2802129,오징어채볶음
3251,죽순볶음,0.2615794,오징어채볶음
3252,돼지불고기,0.25594303,오징어채볶음
3253,감자탕,0.24815601,오징어채볶음
3254,채소말이샤브샤브,0.242901,오징어채볶음
3255,돼지갈비구이,0.23769397,오징어채볶음
3256,오징어도라지생채,0.22666535,오징어채볶음
3257,고등어된장조림,0.22573021,오징어채볶음
3258,홍합꼬치구이,0.20251797,오징어채볶음
3259,해물국시,0.4383147,바지락칼국수
3260,버섯매운탕,0.25842488,바지락칼국수
3261,쇠고기덮밥,0.23147282,바지락칼국수
3262,꽃게해물탕,0.22917193,바지락칼국수
3263,해물매운탕,0.2146076,바지락칼국수
3264,애호박 구이,0.18952894,바지락칼국수
3265,봄동바지락볶음,0.18809736,바지락칼국수
3266,바지락볶음,0.18495204,바지락칼국수
3267,국수전골,0.18008521,바지락칼국수
3268,순두부찌개,0.17875609,바지락칼국수
3269,오징어도라지생채,0.99999994,오징어도라지생채
3270,오징어불고기,0.5979699,오징어도라지생채
3271,오징어숙회,0.5649118,오징어도라지생채
3272,상추겉절이비빔밥,0.48095182,오징어도라지생채
3273,오징어통구이,0.45294064,오징어도라지생채
3274,화양적,0.42977044,오징어도라지생채
3275,오이지장아찌무침,0.40253213,오징어도라지생채
3276,돼지불고기,0.39237997,오징어도라지생채
3277,오징어볶음과소면,0.37263736,오징어도라지생채
3278,오이냉국,0.33661288,오징어도라지생채
3279,오징어삼겹살볶음,0.3140486,오징어도라지생채
3280,버섯잡채,0.44608948,애호박무침
3281,두부오믈렛,0.35835305,애호박무침
3282,골뱅이볶음,0.33531076,애호박무침
3283,탕수육,0.33081868,애호박무침
3284,오이냉국,0.30992043,애호박무침
3285,해물잡채,0.30553707,애호박무침
3286,채소치즈죽,0.29381385,애호박무침
3287,고춧기름,0.29124826,애호박무침
3288,쌈장,0.27032062,애호박무침
3289,오므라이스,0.2668254,애호박무침
3290,양송이버섯죽,0.99999994,양송이버섯죽
3291,고추장스파게티,0.3108334,양송이버섯죽
3292,인절미,0.30107474,양송이버섯죽
3293,버섯청국장찌개,0.28349257,양송이버섯죽
3294,두부굴찌개,0.28230384,양송이버섯죽
3295,시금치표고된장무른밥,0.28103268,양송이버섯죽
3296,된장깻잎장아찌,0.279991,양송이버섯죽
3297,낙지볶음,0.27910775,양송이버섯죽
3298,팥시루떡,0.26781538,양송이버섯죽
3299,시금치배미음죽,0.2506178,양송이버섯죽
3300,두부김치,0.24814428,양송이버섯죽
3301,두부미역냉채,0.5367736,홍합미역국
3302,미역국,0.5034168,홍합미역국
3303,홍합탕,0.5023095,홍합미역국
3304,미역수제비,0.40270227,홍합미역국
3305,김치홍합국,0.37977245,홍합미역국
3306,홍합꼬치구이,0.33437517,홍합미역국
3307,왜된장국,0.30454424,홍합미역국
3308,해초무침,0.26828465,홍합미역국
3309,짬뽕해물탕밥,0.26273683,홍합미역국
3310,해물파전,0.25876606,홍합미역국
3311,바지락볶음,0.44198486,오징어덮밥
3312,오징어숙회,0.40709972,오징어덮밥
3313,해물밥전,0.39515436,오징어덮밥
3314,마파두부덮밥,0.33602527,오징어덮밥
3315,오징어볶음과소면,0.32114592,오징어덮밥
3316,오이지장아찌무침,0.290987,오징어덮밥
3317,옥수수볶음밥,0.28510806,오징어덮밥
3318,오징어불고기,0.28121537,오징어덮밥
3319,어묵볶음,0.2777144,오징어덮밥
3320,해물떡꼬치,0.2671668,오징어덮밥
3321,모듬채소볶음,0.99999994,모듬채소볶음
3322,오징어탕수,0.4366924,모듬채소볶음
3323,찬밥맛탕,0.33593276,모듬채소볶음
3324,류산슬,0.29893172,모듬채소볶음
3325,카레라이스,0.2971852,모듬채소볶음
3326,두부조림,0.25842538,모듬채소볶음
3327,부추잡채,0.21960364,모듬채소볶음
3328,누룽지탕,0.21372676,모듬채소볶음
3329,봄동바지락볶음,0.18835318,모듬채소볶음
3330,감자고추채볶음,0.18518215,모듬채소볶음
3331,돼지갈비찜,0.1803685,모듬채소볶음
3332,콩나물미나리무침,0.37505063,대구탕
3333,돈부리,0.34190005,대구탕
3334,돼지불고기,0.32314095,대구탕
3335,불고기낙지전골,0.30174854,대구탕
3336,낙지불고기,0.28925234,대구탕
3337,생태국,0.2848464,대구탕
3338,잉어찜,0.27770725,대구탕
3339,오징어삼겹살볶음,0.2653013,대구탕
3340,나박김치,0.26290616,대구탕
3341,쇠고기버섯덮밥,0.25500298,대구탕
3342,불고기찹쌀구이,0.99999994,불고기찹쌀구이
3343,열무김치냉면,0.3837531,불고기찹쌀구이
3344,고추부각,0.28238878,불고기찹쌀구이
3345,두부채소냉채,0.27535826,불고기찹쌀구이
3346,쟁반라면,0.2738027,불고기찹쌀구이
3347,화전,0.26476556,불고기찹쌀구이
3348,해파리해물냉채,0.23387448,불고기찹쌀구이
3349,부추부침개,0.23180763,불고기찹쌀구이
3350,새우겨자채,0.21943738,불고기찹쌀구이
3351,떡갈비샌드위치,0.19640324,불고기찹쌀구이
3352,떡갈비구이,0.18553457,불고기찹쌀구이
3353,고추장아찌,0.62227356,고추부각
3354,화전,0.4750821,고추부각
3355,부추부침개,0.4147491,고추부각
3356,삼겹살채소말이,0.3247682,고추부각
3357,동치미,0.32268485,고추부각
3358,상추 치커리 오징어 초침무,0.29398644,고추부각
3359,불고기찹쌀구이,0.28238878,고추부각
3360,고들빼기김치,0.26618344,고추부각
