,RECIPE_ID,RECIPE_NM_KO,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_CODE,IRDNT_TY_NM,SCORE
4916,461,전어회무침,고추,1개,3060003,부재료,1
4917,461,전어회무침,고추장,1/2큰술,3060003,양념,3
4918,461,전어회무침,고춧가루,1/2큰술,3060003,양념,2
4919,461,전어회무침,다진마늘,1큰술,3060003,양념,3
4920,461,전어회무침,무,20g,3060002,부재료,1
4921,461,전어회무침,미나리,20g,3060002,부재료,1
4922,461,전어회무침,설탕,1큰술,3060003,양념,3
4923,461,전어회무침,식초,2큰술,3060003,양념,3
4924,461,전어회무침,양파,20g,3060002,부재료,1
4925,461,전어회무침,전어,3마리,3060001,주재료,5
4926,461,전어회무침,전어젓갈,약간,3060003,양념,3
4927,461,전어회무침,콩가루,1큰술,3060002,부재료,1
4928,461,전어회무침,통깨,약간,3060003,부재료,1
4929,462,왕새우구이와구운채소,가지,1/2개,3060002,주재료,4
4930,462,왕새우구이와구운채소,감자,1개,3060002,주재료,4
4931,462,왕새우구이와구운채소,느타리버섯,2개,3060002,부재료,1
4932,462,왕새우구이와구운채소,대하,3마리,3060001,주재료,5
4933,462,왕새우구이와구운채소,마늘,3쪽,3060002,부재료,1
4934,462,왕새우구이와구운채소,바질,2잎,3060003,양념,2
4935,462,왕새우구이와구운채소,버터,약간,3060003,양념,3
4936,462,왕새우구이와구운채소,새송이버섯,1개,3060002,주재료,4
4937,462,왕새우구이와구운채소,샐러드오일,약간,3060003,양념,2
4938,462,왕새우구이와구운채소,소금,약간,3060003,양념,3
4939,462,왕새우구이와구운채소,아스파라거스,2개,3060002,부재료,1
4940,462,왕새우구이와구운채소,애호박,1/2개,3060002,부재료,1
4941,462,왕새우구이와구운채소,와사비,약간,3060003,양념,2
4942,462,왕새우구이와구운채소,타임,2줄기,3060003,부재료,1
4943,462,왕새우구이와구운채소,통후추,약간,3060003,양념,2
4944,463,소꼬리찜,대추,10개,3060002,부재료,1
4945,463,소꼬리찜,대파,적당량,3060003,부재료,1
4946,463,소꼬리찜,마늘,10쪽,3060003,양념,3
4947,463,소꼬리찜,밤,5톨,3060002,부재료,1
4948,463,소꼬리찜,사골,100g,3060002,주재료,5
4949,463,소꼬리찜,소꼬리,5토막,3060001,주재료,5
4950,463,소꼬리찜,청양고추,2개,3060003,부재료,1
4951,464,삼색나물월남쌈,고기산적,100g,3060001,주재료,4
4952,464,삼색나물월남쌈,고사리,100g,3060001,주재료,4
4953,464,삼색나물월남쌈,깻잎,4장,3060002,부재료,1
4954,464,삼색나물월남쌈,당근,1/2개,3060002,부재료,1
4955,464,삼색나물월남쌈,도라지,100g,3060001,주재료,4
4956,464,삼색나물월남쌈,라이스페이퍼,1팩,3060001,주재료,5
4957,464,삼색나물월남쌈,소스,레서피참조,3060003,양념,3
4958,464,삼색나물월남쌈,시금치,100g,3060001,주재료,5
4959,464,삼색나물월남쌈,양파,1/2개,3060002,부재료,1
4960,464,삼색나물월남쌈,오이,1/2개,3060002,부재료,1
4961,465,토란닭고기찜,간장,3큰술,3060003,양념,3
4962,465,토란닭고기찜,닭고기,200g,3060001,주재료,5
4963,465,토란닭고기찜,당근,1개,3060002,부재료,1
4964,465,토란닭고기찜,생강즙,약간,3060003,양념,2
4965,465,토란닭고기찜,설탕,약간,3060003,양념,2
4966,465,토란닭고기찜,식용유,약간,3060003,주재료,1
4967,465,토란닭고기찜,우엉,1/4대,3060002,부재료,1
4968,465,토란닭고기찜,청주,약간,3060003,양념,2
4970,465,토란닭고기찜,토란,2컵,3060001,주재료,5
4971,465,토란닭고기찜,표고버섯,6장,3060002,부재료,1
4972,466,녹두고물호박떡케이크,녹두,1컵,3060001,주재료,5
4973,466,녹두고물호박떡케이크,단호박,1/3개,3060001,주재료,5
4974,466,녹두고물호박떡케이크,멥쌀가루,5컵,3060001,주재료,4
4975,466,녹두고물호박떡케이크,설탕,3~4큰술,3060002,양념,3
4976,466,녹두고물호박떡케이크,소금,약간,3060003,양념,3
4977,467,크림소스파스타,다진마늘,1작은술,3060003,양념,3
4978,467,크림소스파스타,버터,2큰술,3060002,부재료,1
4979,467,크림소스파스타,베이컨,6장,3060002,부재료,1
4980,467,크림소스파스타,생크림,1과1/2컵,3060001,주재료,4
4981,467,크림소스파스타,소금,약간,3060003,양념,3
4982,467,크림소스파스타,양파,1/2개,3060002,부재료,1
4983,467,크림소스파스타,우유,1/2컵,3060001,주재료,4
4984,467,크림소스파스타,파스타,200g,3060001,주재료,5
4985,467,크림소스파스타,후춧가루,약간,3060003,양념,2
4986,468,상추미소국,가쓰오브시,한줌,3060003,부재료,1
4987,468,상추미소국,다시마,1장,3060003,양념,2
4988,468,상추미소국,두부,1/4모,3060002,부재료,1
4989,468,상추미소국,미소된장,2큰술,3060001,주재료,5
4990,468,상추미소국,상추,4장,3060001,주재료,5
4991,468,상추미소국,실파,약간,3060002,부재료,1
4992,469,가지김치,가지,2개,3060001,주재료,5
4993,469,가지김치,고춧가루,1큰술,3060001,양념,2
4994,469,가지김치,다진마늘,1/2큰술,3060003,양념,3
4995,469,가지김치,다진생강,1작은술,3060003,양념,3
4996,469,가지김치,다진파,1큰술,3060003,양념,3
4997,469,가지김치,부추,20g,3060001,부재료,1
4998,469,가지김치,설탕,1작은술,3060003,양념,2
4999,469,가지김치,소금,1큰술,3060003,양념,3
5000,469,가지김치,액젓,2/3큰술,3060003,양념,3
5001,470,버섯잡채,간장,1큰술,3060003,양념,2
5002,470,버섯잡채,느타리버섯,60g,3060001,주재료,4
5003,470,버섯잡채,다진마늘,1/2작은술,3060003,양념,3
5004,470,버섯잡채,설탕,1/2작은술,3060003,양념,3
5005,470,버섯잡채,소금,약간,3060003,양념,3
5006,470,버섯잡채,식용유,2큰술,3060002,양념,3
5007,470,버섯잡채,참기름,1/2작은술,3060003,양념,3
5008,470,버섯잡채,팽이버섯,30g,3060001,주재료,4
5009,470,버섯잡채,표고버섯,3장,3060001,주재료,4
5010,470,버섯잡채,피망,1/2개,3060002,부재료,1
5012,470,버섯잡채,후춧가루,약간,3060003,양념,3
5013,471,부추올리브오일무침,간장,1큰술,3060003,양념,3
5014,471,부추올리브오일무침,고춧가루,1/2큰술,3060003,양념,3
5015,471,부추올리브오일무침,다진마늘,1/2큰술,3060003,양념,3
5016,471,부추올리브오일무침,다진파,1큰술,3060003,양념,3
5017,471,부추올리브오일무침,부추,100g,3060001,주재료,5
5018,471,부추올리브오일무침,설탕,1/2큰술,3060003,양념,2
5019,471,부추올리브오일무침,식초,1큰술,3060003,양념,2
5020,471,부추올리브오일무침,올리브유,3큰술,3060001,양념,3
5021,471,부추올리브오일무침,통깨,1작은술,3060003,부재료,1
5022,472,바베큐립,돼지고기,1대,3060001,주재료,5
5023,472,바베큐립,레드와인,1T,3060003,양념,2
5024,472,바베큐립,마늘,2쪽,3060002,부재료,1
5025,472,바베큐립,바베큐소스,2T,3060003,양념,3
5026,472,바베큐립,샐러리,1개,3060002,부재료,1
5027,472,바베큐립,소금,약간,3060003,양념,3
5028,472,바베큐립,양파,1/2개,3060002,부재료,1
5029,472,바베큐립,올리브유,2T,3060003,양념,3
5030,472,바베큐립,후춧가루,약간,3060003,양념,2
5031,473,무쌈말이,게맛살,2개,3060002,부재료,1
5032,473,무쌈말이,계란,2개,3060002,부재료,1
5033,473,무쌈말이,깨소금,1큰술,3060003,양념,3
5034,473,무쌈말이,꿀,1큰술,3060003,부재료,1
5035,473,무쌈말이,땅콩버터,2와1/2큰술,3060003,양념,3
5036,473,무쌈말이,레몬즙,1큰술,3060003,양념,2
5037,473,무쌈말이,무순,1팩,3060002,부재료,1
5038,473,무쌈말이,비트,1개,3060002,부재료,1
5039,473,무쌈말이,설탕,1큰술,3060003,양념,3
5040,473,무쌈말이,식초,1과1/2큰술,3060003,양념,3
5041,473,무쌈말이,오이,1/2개,3060002,부재료,1
5042,473,무쌈말이,절임무,1팩,3060001,주재료,5
5043,473,무쌈말이,파프리카,1개,3060002,부재료,1
5044,473,무쌈말이,햄,6장,3060002,부재료,1
5045,474,치킨샐러드,겨자잎,2장,3060002,부재료,1
5046,474,치킨샐러드,다진마늘,1큰술,3060003,양념,3
5047,474,치킨샐러드,닭고기,3쪽,3060001,주재료,5
5048,474,치킨샐러드,당근,1/4개,3060002,부재료,1
5049,474,치킨샐러드,레몬즙,2큰술,3060003,양념,3
5050,474,치킨샐러드,마른고추,1개,3060002,부재료,1
5051,474,치킨샐러드,설탕,2큰술,3060003,양념,2
5052,474,치킨샐러드,소금,약간,3060003,양념,3
5053,474,치킨샐러드,양상추,2장,3060002,부재료,1
5054,474,치킨샐러드,양파,1/2개,3060002,부재료,1
5055,474,치킨샐러드,오렌지,1개,3060002,부재료,1
5056,474,치킨샐러드,오이,1/3개,3060002,부재료,1
5057,474,치킨샐러드,청주,2큰술,3060003,양념,2
5058,474,치킨샐러드,허니머스타드,2큰술,3060003,양념,3
5059,475,된장채소수제비,간장,1큰술,3060003,양념,2
5060,475,된장채소수제비,감자,1개,3060001,주재료,4
5061,475,된장채소수제비,고추,1/4개,3060002,부재료,1
5063,475,된장채소수제비,국멸치,10마리,3060003,양념,3
5064,475,된장채소수제비,다진마늘,1/2작은술,3060003,양념,3
5065,475,된장채소수제비,대파,1/2대,3060002,부재료,1
5066,475,된장채소수제비,된장,2큰술,3060002,양념,3
5067,475,된장채소수제비,밀가루,2컵,3060001,주재료,5
5068,475,된장채소수제비,소금,약간,3060003,양념,3
5069,475,된장채소수제비,양파,1/4개,3060002,부재료,1
5070,475,된장채소수제비,참기름,1작은술,3060003,양념,2
5071,475,된장채소수제비,표고버섯,2개,3060001,부재료,1
5072,475,된장채소수제비,후춧가루,약간,3060003,양념,2
5073,476,고추장닭강정,계란,1개,3060002,부재료,1
5074,476,고추장닭강정,고추기름,2큰술,3060003,양념,3
5075,476,고추장닭강정,고추장,3큰술,3060003,양념,2
5076,476,고추장닭강정,꿀,1큰술,3060003,부재료,1
5077,476,고추장닭강정,녹말,6큰술,3060002,주재료,4
5078,476,고추장닭강정,다진마늘,2큰술,3060003,양념,3
5079,476,고추장닭강정,닭고기,500g,3060001,주재료,5
5080,476,고추장닭강정,물엿,1큰술,3060003,양념,3
5081,476,고추장닭강정,소금,약간,3060002,양념,3
5082,476,고추장닭강정,식초,3큰술,3060003,양념,2
5083,476,고추장닭강정,우유,1/2컵,3060002,부재료,1
5084,476,고추장닭강정,청주,3큰술,3060002,양념,2
5086,476,고추장닭강정,카레가루,1큰술,3060002,부재료,1
5087,476,고추장닭강정,케첩,4큰술,3060003,양념,3
5088,476,고추장닭강정,튀김가루,4큰술,3060002,주재료,4
5089,476,고추장닭강정,호두,20g,3060002,부재료,1
5090,476,고추장닭강정,후춧가루,약간,3060002,양념,2
5091,477,참치죽,간장,약간,3060003,양념,3
5092,477,참치죽,감자,1개,3060002,부재료,1
5093,477,참치죽,깨소금,약간,3060003,부재료,1
5094,477,참치죽,다시마,1장,3060002,부재료,1
5095,477,참치죽,당근,1/3개,3060002,부재료,1
5096,477,참치죽,실파,2줄기,3060002,부재료,1
5097,477,참치죽,쌀,1컵,3060001,주재료,5
5098,477,참치죽,애호박,1/3개,3060002,부재료,1
5099,477,참치죽,참기름,약간,3060003,양념,2
5100,477,참치죽,참치캔,1캔,3060001,주재료,5
5101,477,참치죽,표고버섯,2장,3060002,부재료,1
5102,478,두부파프리카전,간장,약간,3060002,양념,2
5103,478,두부파프리카전,두부,반모,3060001,주재료,5
5104,478,두부파프리카전,소금,약간,3060003,양념,3
5105,478,두부파프리카전,식초,약간,3060002,양념,3
5106,478,두부파프리카전,올리브유,약간,3060002,양념,3
5107,478,두부파프리카전,칵테일새우,30g,3060002,부재료,1
5108,478,두부파프리카전,파프리카,2개,3060001,주재료,5
5109,478,두부파프리카전,후춧가루,약간,3060003,양념,2
5110,479,고추잡채와꽃빵,고추,3개,3060001,부재료,1
5112,479,고추잡채와꽃빵,굴소스,3큰술,3060003,양념,3
5113,479,고추잡채와꽃빵,꽃빵,4개,3060001,주재료,5
5114,479,고추잡채와꽃빵,당근,1/3개,3060002,부재료,1
5115,479,고추잡채와꽃빵,새송이버섯,1개,3060002,부재료,1
5116,479,고추잡채와꽃빵,새우,6마리,3060002,부재료,1
5117,479,고추잡채와꽃빵,오이,1개,3060002,부재료,1
5118,479,고추잡채와꽃빵,올리브유,약간,3060002,양념,3
5119,479,고추잡채와꽃빵,참기름,약간,3060003,양념,2
5120,479,고추잡채와꽃빵,청주,1작은술,3060003,양념,2
5121,479,고추잡채와꽃빵,후춧가루,약간,3060003,양념,2
5122,480,해물찌개,간장,3큰술,3060003,양념,3
5123,480,해물찌개,고추,1개,3060002,부재료,1
5125,480,해물찌개,고추장,1작은술,3060003,양념,3
5126,480,해물찌개,고춧가루,1큰술,3060003,양념,2
5127,480,해물찌개,다시마,1장,3060002,부재료,1
5128,480,해물찌개,다진마늘,2큰술,3060003,양념,3
5129,480,해물찌개,다진생강,1큰술,3060003,양념,3
5130,480,해물찌개,대파,2뿌리,3060002,부재료,1
5131,480,해물찌개,모시조개,1봉,3060001,주재료,4
5132,480,해물찌개,무,1/4개,3060002,부재료,1
5133,480,해물찌개,미나리,50g,3060002,부재료,1
5134,480,해물찌개,새우,8마리,3060001,주재료,4
5135,480,해물찌개,소금,약간,3060003,양념,3
5136,480,해물찌개,양파,1/2개,3060002,부재료,1
5137,480,해물찌개,오징어,1/2마리,3060001,주재료,4
5138,480,해물찌개,쭈꾸미,2마리,3060001,주재료,4
5139,480,해물찌개,홍합,50g,3060001,주재료,5
5140,480,해물찌개,후춧가루,약간,3060003,양념,2
5141,481,돼지고기김치찌개,간장,500ml,3060002,양념,3
5142,481,돼지고기김치찌개,고추,1개,3060002,부재료,1
5143,481,돼지고기김치찌개,김치,1/2포기,3060001,주재료,5
5144,481,돼지고기김치찌개,대파,1대,3060002,부재료,1
5145,481,돼지고기김치찌개,돼지고기,50g,3060001,주재료,5
5146,481,돼지고기김치찌개,식용유,약간,3060002,주재료,1
5147,481,돼지고기김치찌개,청주,3큰술,3060003,양념,2
5148,481,돼지고기김치찌개,표고버섯,3개,3060002,부재료,1
5149,481,돼지고기김치찌개,후춧가루,약간,3060003,양념,2
5150,482,두부조림,고추,1개,3060002,부재료,1
5152,482,두부조림,굴소스,4큰술,3060003,양념,3
5153,482,두부조림,다진마늘,1작은술,3060003,양념,3
5154,482,두부조림,두부,1모,3060001,주재료,5
5155,482,두부조림,소금,약간,3060003,양념,3
5156,482,두부조림,참기름,약간,3060003,양념,2
5157,483,오코노미야키,가쓰오브시,약간,3060003,부재료,1
5158,483,오코노미야키,계란,2개,3060001,주재료,4
5159,483,오코노미야키,굴소스,약간,3060003,양념,3
5160,483,오코노미야키,다시마,2컵,3060001,부재료,1
5161,483,오코노미야키,마요네즈,약간,3060003,양념,3
5162,483,오코노미야키,밀가루,3컵,3060001,주재료,4
5163,483,오코노미야키,베이컨,4장,3060002,부재료,1
5164,483,오코노미야키,새우,30g,3060002,부재료,1
5165,483,오코노미야키,소금,약간,3060003,양념,3
5166,483,오코노미야키,실파,30g,3060002,부재료,1
5167,483,오코노미야키,양배추,1/4통,3060002,부재료,1
5168,483,오코노미야키,양파,1/3개,3060002,부재료,1
5169,483,오코노미야키,팽이버섯,30g,3060002,부재료,1
5170,483,오코노미야키,후춧가루,약간,3060003,양념,2
5171,484,해물볶음밥,굴소스,3큰술,3060003,양념,3
5172,484,해물볶음밥,날치알,약간,3060002,부재료,1
5173,484,해물볶음밥,바지락,30g,3060001,주재료,4
5174,484,해물볶음밥,밥,2공기,3060001,주재료,5
5175,484,해물볶음밥,새우,30g,3060001,주재료,4
5176,484,해물볶음밥,소금,약간,3060003,양념,3
5177,484,해물볶음밥,오징어,50g,3060001,주재료,4
5178,484,해물볶음밥,참기름,약간,3060003,양념,2
5179,484,해물볶음밥,청주,2큰술,3060003,양념,2
5180,484,해물볶음밥,파프리카,1/4개,3060002,부재료,1
5182,484,해물볶음밥,팽이버섯,약간,3060002,부재료,1
5183,484,해물볶음밥,후춧가루,약간,3060003,양념,2
5184,485,새송이쌈장구이,간장,1작은술,3060003,양념,2
5185,485,새송이쌈장구이,고추,1/2개,3060003,부재료,1
5187,485,새송이쌈장구이,다진마늘,1작은술,3060003,양념,3
5188,485,새송이쌈장구이,마늘,5톨,3060002,부재료,1
5189,485,새송이쌈장구이,새송이버섯,4개,3060001,주재료,5
5190,485,새송이쌈장구이,설탕,1/3작은술,3060003,양념,3
5191,485,새송이쌈장구이,쌈장,2큰술,3060003,주재료,5
5192,485,새송이쌈장구이,양파,1/2개,3060002,부재료,1
5193,485,새송이쌈장구이,올리브유,1큰술,3060002,양념,3
5194,485,새송이쌈장구이,쪽파,2뿌리,3060003,부재료,1
5195,485,새송이쌈장구이,참기름,약간,3060003,양념,2
5196,485,새송이쌈장구이,청주,1작은술,3060003,양념,2
5197,485,새송이쌈장구이,표고버섯,2장,3060002,부재료,1
5198,485,새송이쌈장구이,피망,1/2개,3060002,부재료,1
5199,486,해물매운탕,간장,4큰술,3060003,양념,3
5200,486,해물매운탕,고추,1개,3060002,부재료,1
5202,486,해물매운탕,고춧가루,5큰술,3060003,양념,3
5203,486,해물매운탕,꽃게,3마리,3060001,주재료,5
5204,486,해물매운탕,다시마,1장,3060002,부재료,1
5205,486,해물매운탕,다진마늘,2큰술,3060003,양념,3
5206,486,해물매운탕,다진생강,1큰술,3060003,양념,2
5207,486,해물매운탕,대하,12마리,3060001,주재료,4
5208,486,해물매운탕,무,50g,3060002,부재료,1
5209,486,해물매운탕,미나리,50g,3060002,부재료,1
5210,486,해물매운탕,미더덕,50g,3060001,주재료,4
5211,486,해물매운탕,바지락,1봉,3060001,주재료,5
5212,486,해물매운탕,소금,약간,3060003,양념,3
5213,486,해물매운탕,쑥갓,30g,3060002,부재료,1
5214,486,해물매운탕,양파,1개,3060002,부재료,1
5215,486,해물매운탕,오징어,1마리,3060001,주재료,4
5216,486,해물매운탕,참기름,약간,3060003,양념,2
5217,486,해물매운탕,청주,3큰술,3060003,양념,2
5218,486,해물매운탕,후춧가루,약간,3060003,양념,2
5219,487,해물순두부찌개,계란,1개,3060002,부재료,1
5220,487,해물순두부찌개,고춧가루,1~2큰술,3060003,양념,2
5221,487,해물순두부찌개,깨소금,약간,3060003,부재료,1
5222,487,해물순두부찌개,다시마,1장,3060002,부재료,1
5223,487,해물순두부찌개,두부,1팩,3060001,주재료,5
5224,487,해물순두부찌개,멸치,한줌,3060002,부재료,1
5225,487,해물순두부찌개,미더덕,약간,3060001,주재료,4
5226,487,해물순두부찌개,바지락,약간,3060001,주재료,4
5227,487,해물순두부찌개,새우,약간,3060001,주재료,4
5228,487,해물순두부찌개,양파,1/2개,3060002,부재료,1
5229,487,해물순두부찌개,어장,2큰술,3060003,양념,3
5230,487,해물순두부찌개,참기름,약간,3060003,양념,2
5231,488,김치우동,간장,약간,3060003,양념,2
5232,488,김치우동,고춧가루,1작은술,3060003,양념,2
5234,488,김치우동,김,약간,3060002,부재료,1
5235,488,김치우동,김치,1/8포기,3060001,주재료,5
5236,488,김치우동,새우,4마리,3060002,부재료,1
5237,488,김치우동,설탕,1/2작은술,3060003,양념,2
5238,488,김치우동,소금,약간,3060003,양념,3
5239,488,김치우동,식초,1/2작은술,3060003,양념,2
5240,488,김치우동,쑥갓,약간,3060002,부재료,1
5241,488,김치우동,우동면,100g,3060001,주재료,5
5242,488,김치우동,장국,1컵,3060003,부재료,1
5243,488,김치우동,참기름,약간,3060003,양념,2
5244,488,김치우동,청주,약간,3060003,양념,2
5245,488,김치우동,후춧가루,약간,3060003,양념,2
5246,489,쫄면,간장,1작은술,3060003,양념,3
5247,489,쫄면,고추장,2큰술,3060003,양념,2
5248,489,쫄면,깻잎,5장,3060002,부재료,1
5249,489,쫄면,다진마늘,1작은술,3060003,양념,3
5250,489,쫄면,물엿,1작은술,3060003,양념,2
5251,489,쫄면,새싹채소,약간,3060002,부재료,1
5252,489,쫄면,설탕,1큰술,3060003,양념,3
5253,489,쫄면,식초,4큰술,3060003,양념,3
5254,489,쫄면,오이,1/2개,3060002,부재료,1
5255,489,쫄면,쫄면,120g,3060001,주재료,5
5256,489,쫄면,참기름,약간,3060003,양념,2
5257,489,쫄면,파프리카,1/2개,3060002,부재료,1
5258,490,발효초요구르트,과일통조림,약간,3060002,부재료,1
5259,490,발효초요구르트,꿀,1큰술,3060002,부재료,1
5260,490,발효초요구르트,발효초,10큰술,3060001,주재료,5
5261,490,발효초요구르트,초콜릿,약간,3060002,부재료,1
5262,490,발효초요구르트,플레인요구르트,4개,3060001,주재료,5
5263,491,채소피클,당근,1/2개,3060001,부재료,1
5264,491,채소피클,발효초,2와1/2컵,3060003,부재료,1
5265,491,채소피클,브로콜리,1/2개,3060002,부재료,1
5266,491,채소피클,설탕,1컵,3060003,양념,3
5267,491,채소피클,소금,4큰술,3060003,양념,3
5268,491,채소피클,식초,1/2컵,3060003,양념,2
5269,491,채소피클,양배추,1/4통,3060002,부재료,1
5270,491,채소피클,오이,2개,3060001,주재료,5
5271,491,채소피클,통후추,20알,3060003,양념,3
5272,491,채소피클,파프리카,1팩,3060001,부재료,1
5273,492,떡만두국,간장,1큰술,3060003,양념,3
5274,492,떡만두국,계란,1개,3060002,부재료,1
5275,492,떡만두국,김,1장,3060002,부재료,1
5276,492,떡만두국,김치,100g,3060001,부재료,1
5277,492,떡만두국,다시다,약간,3060003,양념,2
5278,492,떡만두국,다진마늘,2큰술,3060003,양념,3
5279,492,떡만두국,대파,1/2뿌리,3060002,부재료,1
5280,492,떡만두국,돼지고기,100g,3060001,주재료,5
5281,492,떡만두국,두부,1모,3060001,주재료,4
5282,492,떡만두국,떡국떡,50g,3060001,주재료,5
5283,492,떡만두국,만두피,12장,3060001,주재료,5
5285,492,떡만두국,숙주,50g,3060001,부재료,1
5286,492,떡만두국,참기름,약간,3060003,양념,2
5287,492,떡만두국,파,1/3뿌리,3060001,부재료,1
5288,493,꽁치김치찌개,간장,약간,3060003,양념,2
5289,493,꽁치김치찌개,김치,1/2포기,3060001,주재료,5
5290,493,꽁치김치찌개,김칫국물,1/2물,3060002,부재료,1
5291,493,꽁치김치찌개,꽁치,1캔,3060001,주재료,5
5292,493,꽁치김치찌개,대파,1뿌리,3060002,부재료,1
5293,493,꽁치김치찌개,마늘,5톨,3060002,양념,3
5294,493,꽁치김치찌개,무,1/3개,3060002,부재료,1
5295,494,미소된장국,간장,약간,3060003,양념,3
5296,494,미소된장국,다시마,약간,3060003,양념,2
5297,494,미소된장국,두부,1/2모,3060001,주재료,4
5298,494,미소된장국,미소된장,1과1/2큰술,3060003,양념,3
5299,494,미소된장국,실파,약간,3060002,부재료,1
5300,494,미소된장국,팽이버섯,약간,3060002,부재료,1
5301,495,비빔냉면,간장,1/2작은술,3060003,양념,2
5302,495,비빔냉면,계란,1개,3060001,부재료,1
5303,495,비빔냉면,고추장,1과1/2작은술,3060003,양념,3
5304,495,비빔냉면,깨소금,약간,3060003,부재료,1
5305,495,비빔냉면,냉면,300g,3060001,주재료,5
5306,495,비빔냉면,다진마늘,1/2큰술,3060003,양념,3
5307,495,비빔냉면,다진파,1작은술,3060003,양념,2
5308,495,비빔냉면,무,1/3개,3060002,부재료,1
5309,495,비빔냉면,물엿,1큰술,3060003,양념,2
5310,495,비빔냉면,방울토마토,2개,3060001,부재료,1
5311,495,비빔냉면,샐러드채소,약간,3060001,부재료,1
5312,495,비빔냉면,설탕,3큰술,3060002,양념,2
5314,495,비빔냉면,소금,2작은술,3060002,양념,3
5315,495,비빔냉면,식초,3큰술,3060002,양념,3
5317,495,비빔냉면,육수,3큰술,3060003,양념,2
5318,496,메기매운탕,고추장,1작은술,3060003,양념,2
5319,496,메기매운탕,고춧가루,1큰술,3060003,양념,3
5320,496,메기매운탕,대파,1뿌리,3060002,부재료,1
5321,496,메기매운탕,마늘,2쪽,3060002,부재료,1
5322,496,메기매운탕,메기,1마리,3060001,주재료,5
5323,496,메기매운탕,무,100g,3060002,부재료,1
5324,496,메기매운탕,생강,1쪽,3060002,부재료,1
5325,496,메기매운탕,소금,약간,3060003,양념,3
5326,496,메기매운탕,식용유,1큰술,3060003,주재료,1
5327,496,메기매운탕,쑥갓,50g,3060002,부재료,1
5328,496,메기매운탕,후춧가루,약간,3060003,양념,2
5329,497,잉어찜,계란,1개,3060003,부재료,1
5330,497,잉어찜,고추,2개,3060001,부재료,1
5331,497,잉어찜,고추장,3큰술,3060003,양념,3
5332,497,잉어찜,고춧가루,3큰술,3060003,양념,2
5333,497,잉어찜,다진마늘,1과1/2큰술,3060003,양념,3
5334,497,잉어찜,된장,1과1/2큰술,3060003,양념,3
5335,497,잉어찜,물엿,1/2큰술,3060003,양념,2
5336,497,잉어찜,미나리,50g,3060003,부재료,1
5337,497,잉어찜,생강,약간,3060003,양념,2
5338,497,잉어찜,잉어,1마리,3060001,주재료,5
5339,497,잉어찜,참기름,약간,3060003,양념,2
5340,497,잉어찜,콩나물,200g,3060003,부재료,1
5341,497,잉어찜,후춧가루,약간,3060003,양념,2
5342,498,송어샐러드,무순,,3060002,부재료,1
5343,498,송어샐러드,송어,1마리,3060001,주재료,5
5344,498,송어샐러드,양상추,,3060002,부재료,1
5345,498,송어샐러드,오이,,3060002,부재료,1
5346,498,송어샐러드,토마토,,3060002,부재료,1
5347,498,송어샐러드,파슬리가루,,3060002,부재료,1
5348,498,송어샐러드,파인애플,,3060002,부재료,1
5349,499,까르보나라 (한국식),계란노른자,1개,3060002,부재료,1
5350,499,까르보나라 (한국식),그라나 빠다노,10g,3060002,부재료,1
5351,499,까르보나라 (한국식),돼지고기,60g,3060001,부재료,1
5352,499,까르보나라 (한국식),생크림,300g,3060001,주재료,4
5353,499,까르보나라 (한국식),소금,적당량,3060002,양념,3
5354,499,까르보나라 (한국식),스파게티,100g,3060001,주재료,5
5355,499,까르보나라 (한국식),양파,10g,3060002,부재료,1
5356,499,까르보나라 (한국식),우유,50g,3060002,주재료,5
5357,499,까르보나라 (한국식),파슬리가루,2줄기,3060002,부재료,1
5358,499,까르보나라 (한국식),후춧가루,적당량,3060002,양념,2
5359,500,쌀샐러드,낙지,1마리,3060001,부재료,1
5360,500,쌀샐러드,닭육수,130ml,3060002,양념,2
5361,500,쌀샐러드,당근,2g,3060002,부재료,1
5362,500,쌀샐러드,로즈마리,1줄기,3060002,부재료,1
5363,500,쌀샐러드,마늘,1쪽,3060002,양념,3
5364,500,쌀샐러드,사라다나,2포기,3060002,부재료,1
5365,500,쌀샐러드,샐러리,2g,3060002,부재료,1
5366,500,쌀샐러드,소금,약간,3060002,양념,3
5367,500,쌀샐러드,쌀,60g,3060001,주재료,5
5368,500,쌀샐러드,양파,3g,3060002,부재료,1
5369,500,쌀샐러드,올리브유,3g,3060002,부재료,1
5370,500,쌀샐러드,완두콩,3g,3060002,부재료,1
5371,500,쌀샐러드,이태리고추,1개,3060002,부재료,1
5372,500,쌀샐러드,차이브,약간,3060002,부재료,1
5373,500,쌀샐러드,토마토,1/3개,3060002,부재료,1
5374,500,쌀샐러드,트레비스,1포기,3060002,부재료,1
5375,500,쌀샐러드,파슬리가루,1줄기,3060002,부재료,1
5376,500,쌀샐러드,파프리카,1/5개,3060002,부재료,1
5377,500,쌀샐러드,화이트와인,10g,3060002,양념,2
5378,500,쌀샐러드,후춧가루,약간,3060002,양념,2
5379,501,시금치배미음죽,멥쌀,15g,3060001,부재료,1
5380,501,시금치배미음죽,배,10g,3060001,주재료,5
5381,501,시금치배미음죽,시금치,10g,3060001,주재료,5
5382,501,시금치배미음죽,찹쌀,10g,3060001,주재료,5
5383,502,시금치표고된장무른밥,감자,10g,3060001,부재료,1
