,RECIPE_ID,RECIPE_NM_KO,Ingredient,TF-IDF Value,TF-IDF_WEIGHT,SCORE
375,39,갈치무조림,고추,0.17844451100000003,0.17844451100000003,1
376,39,갈치무조림,고추장,0.259532599,0.778597797,3
377,39,갈치무조림,고춧가루,0.187447211,0.562341633,3
378,39,갈치무조림,깨소금,0.17652804100000002,0.35305608200000005,2
379,39,갈치무조림,대파,0.181374786,0.181374786,1
380,39,갈치무조림,마늘,0.21515410399999998,0.43030820799999997,2
381,39,갈치무조림,무,0.277210326,1.38605163,5
382,39,갈치무조림,생강,0.281498349,0.562996698,2
383,39,갈치무조림,설탕,0.116368585,0.23273717,2
384,39,갈치무조림,참기름,0.124926359,0.249852718,2
385,40,닭불고기,간장,0.138233994,0.41470198199999997,3
386,40,닭불고기,고추장,0.369062444,1.107187332,3
387,40,닭불고기,고춧가루,0.266555053,0.533110106,2
388,40,닭불고기,깨소금,0.251027696,0.502055392,2
389,40,닭불고기,닭고기,0.524970908,2.6248545400000003,5
390,40,닭불고기,대파,0.257919899,0.257919899,1
391,40,닭불고기,마늘,0.30595501199999997,0.30595501199999997,1
392,40,닭불고기,생강즙,0.496360817,0.992721634,2
393,40,닭불고기,후춧가루,0.16887307699999998,0.33774615399999997,2
394,41,두부다시마말이,간장,0.08636701699999999,0.25910105099999997,3
395,41,두부다시마말이,고추,0.15854195,0.15854195,1
396,41,두부다시마말이,깨소금,0.156839231,0.313678462,2
397,41,두부다시마말이,다시마,0.286374216,1.43187108,5
398,41,두부다시마말이,당근,0.194651065,0.194651065,1
399,41,두부다시마말이,두부,0.25607015899999996,1.280350795,5
400,41,두부다시마말이,들깨,0.525539101,1.051078202,2
401,41,두부다시마말이,소금,0.054038089000000004,0.10807617800000001,2
402,41,두부다시마말이,참기름,0.11099287099999999,0.22198574199999999,2
403,41,두부다시마말이,초고추장,0.6285093589999999,1.8855280769999998,3
404,41,두부다시마말이,표고버섯,0.24443453899999998,0.24443453899999998,1
405,41,두부다시마말이,후춧가루,0.105509965,0.21101993,2
406,42,팥칼국수,설탕,0.14510214300000002,0.43530642900000005,3
407,42,팥칼국수,소금,0.075839777,0.151679554,2
408,42,팥칼국수,칼국수,0.772761356,3.86380678,5
409,42,팥칼국수,팥,0.613215772,3.06607886,5
410,43,콩나물잡채,간장,0.115960505,0.34788151500000003,3
411,43,콩나물잡채,계란,0.26783846699999997,0.26783846699999997,1
412,43,콩나물잡채,깨소금,0.210579885,0.42115977,2
413,43,콩나물잡채,다진마늘,0.14677792,0.44033376,3
414,43,콩나물잡채,다진파,0.23786241100000002,0.47572482200000005,2
415,43,콩나물잡채,당근,0.26134787,0.26134787,1
416,43,콩나물잡채,미나리,0.39568142100000003,0.39568142100000003,1
417,43,콩나물잡채,설탕,0.13881581199999998,0.41644743599999995,3
418,43,콩나물잡채,소금,0.072554134,0.21766240200000003,3
419,43,콩나물잡채,쇠고기,0.26455827,1.05823308,4
420,43,콩나물잡채,식용유,0.256656824,0.256656824,1
421,43,콩나물잡채,양파,0.207214323,0.207214323,1
422,43,콩나물잡채,참기름,0.14902436,0.44707308,3
423,43,콩나물잡채,콩나물,0.46277701,2.31388505,5
424,43,콩나물잡채,표고버섯,0.328189553,0.328189553,1
425,43,콩나물잡채,후춧가루,0.141662747,0.283325494,2
426,44,양배추말이찜,간장,0.07657670700000001,0.15315341400000002,2
427,44,양배추말이찜,깨소금,0.139060399,0.278120798,2
428,44,양배추말이찜,녹말,0.294311624,0.294311624,1
429,44,양배추말이찜,다진마늘,0.096927568,0.290782704,3
430,44,양배추말이찜,다진파,0.157076929,0.314153858,2
431,44,양배추말이찜,무명실,0.557263394,0.557263394,1
432,44,양배추말이찜,밤,0.338335186,1.353340744,4
433,44,양배추말이찜,소금,0.047912490999999995,0.14373747299999998,3
434,44,양배추말이찜,쇠고기,0.17470604399999998,0.6988241759999999,4
435,44,양배추말이찜,양배추,0.35650143700000003,1.782507185,5
436,44,양배추말이찜,양파,0.136837886,0.547351544,4
437,44,양배추말이찜,육수,0.301695633,0.301695633,1
438,44,양배추말이찜,참기름,0.09841104699999999,0.19682209399999998,2
439,44,양배추말이찜,청주,0.173640381,0.347280762,2
440,44,양배추말이찜,파슬리가루,0.332948008,0.332948008,1
